id,created_at,lang,emotions,key_emo
1.25732E+18,Mon May 04 14:44:14 +0000 2020,en,"[{'score': 0.897416, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25732E+18,Mon May 04 14:44:11 +0000 2020,en,"[{'score': 0.687768, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25732E+18,Mon May 04 14:43:23 +0000 2020,en,"[{'score': 0.897416, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25732E+18,Mon May 04 14:43:19 +0000 2020,en,"[{'score': 0.730542, 'tone_id': 'joy', 'tone_name': 'Joy'}]",['Joy']
1.25732E+18,Mon May 04 14:42:53 +0000 2020,en,"[{'score': 0.613752, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.653099, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.957828, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]","['Sadness', 'Analytical', 'Tentative']"
1.25732E+18,Mon May 04 14:42:51 +0000 2020,en,"[{'score': 0.707693, 'tone_id': 'joy', 'tone_name': 'Joy'}]",['Joy']
1.25732E+18,Mon May 04 14:42:30 +0000 2020,en,"[{'score': 0.767188, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}]","['Joy', 'Confident']"
1.25732E+18,Mon May 04 14:42:12 +0000 2020,en,"[{'score': 0.767188, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}]","['Joy', 'Confident']"
1.25732E+18,Mon May 04 14:42:09 +0000 2020,en,"[{'score': 0.767188, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}]","['Joy', 'Confident']"
1.25732E+18,Mon May 04 14:41:59 +0000 2020,en,"[{'score': 0.767188, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}]","['Joy', 'Confident']"
1.25732E+18,Mon May 04 14:41:36 +0000 2020,en,"[{'score': 0.687768, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25732E+18,Mon May 04 14:41:02 +0000 2020,en,"[{'score': 0.687768, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25732E+18,Mon May 04 14:40:44 +0000 2020,en,"[{'score': 0.733208, 'tone_id': 'joy', 'tone_name': 'Joy'}]",['Joy']
1.25732E+18,Mon May 04 14:40:14 +0000 2020,en,"[{'score': 0.615424, 'tone_id': 'joy', 'tone_name': 'Joy'}]",['Joy']
1.25732E+18,Mon May 04 14:40:02 +0000 2020,en,"[{'score': 0.530629, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.620279, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]","['Joy', 'Analytical']"
1.25732E+18,Mon May 04 14:39:59 +0000 2020,en,"[{'score': 0.767188, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}]","['Joy', 'Confident']"
1.25732E+18,Mon May 04 14:39:51 +0000 2020,en,"[{'score': 0.8766, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25732E+18,Mon May 04 14:39:41 +0000 2020,en,"[{'score': 0.58393, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]",['Tentative']
1.25732E+18,Mon May 04 14:38:59 +0000 2020,en,"[{'score': 0.685992, 'tone_id': 'joy', 'tone_name': 'Joy'}]",['Joy']
1.25732E+18,Mon May 04 14:38:04 +0000 2020,en,"[{'score': 0.806439, 'tone_id': 'joy', 'tone_name': 'Joy'}]",['Joy']
1.25732E+18,Mon May 04 14:37:30 +0000 2020,en,"[{'score': 0.569673, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]",['Sadness']
1.25732E+18,Mon May 04 14:36:31 +0000 2020,en,"[{'score': 0.658794, 'tone_id': 'joy', 'tone_name': 'Joy'}]",['Joy']
1.25732E+18,Mon May 04 14:36:27 +0000 2020,en,"[{'score': 0.767188, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}]","['Joy', 'Confident']"
1.25732E+18,Mon May 04 14:35:56 +0000 2020,en,"[{'score': 0.75152, 'tone_id': 'tentative', 'tone_name': 'Tentative'}, {'score': 0.793846, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]","['Tentative', 'Analytical']"
1.25732E+18,Mon May 04 14:35:56 +0000 2020,en,"[{'score': 0.754435, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.618451, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.8152, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]","['Sadness', 'Confident', 'Analytical']"
1.25732E+18,Mon May 04 14:35:39 +0000 2020,en,"[{'score': 0.598119, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.833309, 'tone_id': 'confident', 'tone_name': 'Confident'}]","['Joy', 'Confident']"
1.25732E+18,Mon May 04 14:35:27 +0000 2020,en,"[{'score': 0.687768, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25732E+18,Mon May 04 14:35:06 +0000 2020,en,"[{'score': 0.633345, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.80026, 'tone_id': 'confident', 'tone_name': 'Confident'}]","['Sadness', 'Confident']"
1.25732E+18,Mon May 04 14:35:03 +0000 2020,en,"[{'score': 0.8152, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25732E+18,Mon May 04 14:34:33 +0000 2020,en,"[{'score': 0.599421, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25732E+18,Mon May 04 14:34:16 +0000 2020,en,"[{'score': 0.754435, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.638987, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.928187, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]","['Sadness', 'Confident', 'Analytical']"
1.25732E+18,Mon May 04 14:32:37 +0000 2020,en,"[{'score': 0.83622, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]",['Sadness']
1.25732E+18,Mon May 04 14:32:05 +0000 2020,en,"[{'score': 0.767795, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.657939, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]","['Joy', 'Analytical']"
1.25732E+18,Mon May 04 14:31:39 +0000 2020,en,"[{'score': 0.701331, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.5538, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]","['Joy', 'Tentative']"
1.25732E+18,Mon May 04 14:31:33 +0000 2020,en,"[{'score': 0.767188, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}]","['Joy', 'Confident']"
1.25732E+18,Mon May 04 14:31:01 +0000 2020,en,"[{'score': 0.767188, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}]","['Joy', 'Confident']"
1.25732E+18,Mon May 04 14:30:55 +0000 2020,en,"[{'score': 0.767188, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}]","['Joy', 'Confident']"
1.25732E+18,Mon May 04 14:30:11 +0000 2020,en,"[{'score': 0.767188, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}]","['Joy', 'Confident']"
1.25732E+18,Mon May 04 14:30:09 +0000 2020,en,"[{'score': 0.897416, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25732E+18,Mon May 04 14:29:39 +0000 2020,en,"[{'score': 0.767188, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}]","['Joy', 'Confident']"
1.25732E+18,Mon May 04 14:29:07 +0000 2020,en,"[{'score': 0.767188, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}]","['Joy', 'Confident']"
1.25732E+18,Mon May 04 14:28:28 +0000 2020,en,"[{'score': 0.515576, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25732E+18,Mon May 04 14:28:06 +0000 2020,en,"[{'score': 0.842108, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25732E+18,Mon May 04 14:27:53 +0000 2020,en,"[{'score': 0.598119, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.833309, 'tone_id': 'confident', 'tone_name': 'Confident'}]","['Joy', 'Confident']"
1.25732E+18,Mon May 04 14:27:42 +0000 2020,en,"[{'score': 0.598119, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.833309, 'tone_id': 'confident', 'tone_name': 'Confident'}]","['Joy', 'Confident']"
1.25732E+18,Mon May 04 14:27:28 +0000 2020,en,"[{'score': 0.767188, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}]","['Joy', 'Confident']"
1.25732E+18,Mon May 04 14:27:16 +0000 2020,en,"[{'score': 0.967408, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25732E+18,Mon May 04 14:26:30 +0000 2020,en,"[{'score': 0.687768, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25732E+18,Mon May 04 14:26:30 +0000 2020,en,"[{'score': 0.963961, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25732E+18,Mon May 04 14:25:45 +0000 2020,en,"[{'score': 0.707693, 'tone_id': 'joy', 'tone_name': 'Joy'}]",['Joy']
1.25732E+18,Mon May 04 14:25:24 +0000 2020,en,"[{'score': 0.766016, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.638987, 'tone_id': 'confident', 'tone_name': 'Confident'}]","['Joy', 'Confident']"
1.25732E+18,Mon May 04 14:25:20 +0000 2020,en,"[{'score': 0.798791, 'tone_id': 'tentative', 'tone_name': 'Tentative'}, {'score': 0.506763, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]","['Tentative', 'Analytical']"
1.25732E+18,Mon May 04 14:24:47 +0000 2020,en,"[{'score': 0.707693, 'tone_id': 'joy', 'tone_name': 'Joy'}]",['Joy']
1.25732E+18,Mon May 04 14:24:15 +0000 2020,en,"[{'score': 0.75152, 'tone_id': 'tentative', 'tone_name': 'Tentative'}, {'score': 0.793846, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]","['Tentative', 'Analytical']"
1.25732E+18,Mon May 04 14:23:57 +0000 2020,en,"[{'score': 0.589295, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25731E+18,Mon May 04 14:23:47 +0000 2020,en,"[{'score': 0.703414, 'tone_id': 'joy', 'tone_name': 'Joy'}]",['Joy']
1.25731E+18,Mon May 04 14:23:31 +0000 2020,en,"[{'score': 0.687768, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25731E+18,Mon May 04 14:22:37 +0000 2020,en,"[{'score': 0.879418, 'tone_id': 'joy', 'tone_name': 'Joy'}]",['Joy']
1.25731E+18,Mon May 04 14:22:35 +0000 2020,en,"[{'score': 0.703414, 'tone_id': 'joy', 'tone_name': 'Joy'}]",['Joy']
1.25731E+18,Mon May 04 14:22:34 +0000 2020,en,"[{'score': 0.538448, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25731E+18,Mon May 04 14:22:25 +0000 2020,en,"[{'score': 0.687768, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25731E+18,Mon May 04 14:22:23 +0000 2020,en,"[{'score': 0.687768, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25731E+18,Mon May 04 14:21:36 +0000 2020,en,"[{'score': 0.703414, 'tone_id': 'joy', 'tone_name': 'Joy'}]",['Joy']
1.25731E+18,Mon May 04 14:21:34 +0000 2020,en,"[{'score': 0.641954, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.6821, 'tone_id': 'confident', 'tone_name': 'Confident'}]","['Analytical', 'Confident']"
1.25731E+18,Mon May 04 14:20:46 +0000 2020,en,"[{'score': 0.724236, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.5538, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]","['Analytical', 'Tentative']"
1.25731E+18,Mon May 04 14:20:33 +0000 2020,en,"[{'score': 0.548604, 'tone_id': 'joy', 'tone_name': 'Joy'}]",['Joy']
1.25731E+18,Mon May 04 14:19:58 +0000 2020,en,"[{'score': 0.687768, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25731E+18,Mon May 04 14:19:42 +0000 2020,en,"[{'score': 0.71384, 'tone_id': 'joy', 'tone_name': 'Joy'}]",['Joy']
1.25731E+18,Mon May 04 14:19:24 +0000 2020,en,"[{'score': 0.687768, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25731E+18,Mon May 04 14:18:18 +0000 2020,en,"[{'score': 0.75152, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]",['Tentative']
1.25731E+18,Mon May 04 14:18:02 +0000 2020,en,"[{'score': 0.783868, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.597565, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]","['Joy', 'Analytical']"
1.25731E+18,Mon May 04 14:17:16 +0000 2020,en,"[{'score': 0.580147, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]",['Sadness']
1.25731E+18,Mon May 04 14:16:51 +0000 2020,en,"[{'score': 0.580147, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]",['Sadness']
1.25731E+18,Mon May 04 14:16:11 +0000 2020,en,"[{'score': 0.707693, 'tone_id': 'joy', 'tone_name': 'Joy'}]",['Joy']
1.25731E+18,Mon May 04 14:16:11 +0000 2020,en,"[{'score': 0.598119, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.833309, 'tone_id': 'confident', 'tone_name': 'Confident'}]","['Joy', 'Confident']"
1.25731E+18,Mon May 04 14:16:09 +0000 2020,en,"[{'score': 0.801827, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25731E+18,Mon May 04 14:16:09 +0000 2020,en,"[{'score': 0.530561, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]",['Tentative']
1.25731E+18,Mon May 04 14:15:58 +0000 2020,en,"[{'score': 0.801101, 'tone_id': 'joy', 'tone_name': 'Joy'}]",['Joy']
1.25731E+18,Mon May 04 14:15:52 +0000 2020,en,"[{'score': 0.539593, 'tone_id': 'joy', 'tone_name': 'Joy'}]",['Joy']
1.25731E+18,Mon May 04 14:15:43 +0000 2020,en,"[{'score': 0.707693, 'tone_id': 'joy', 'tone_name': 'Joy'}]",['Joy']
1.25731E+18,Mon May 04 14:15:16 +0000 2020,en,"[{'score': 0.506763, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.615352, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]","['Analytical', 'Tentative']"
1.25731E+18,Mon May 04 14:15:16 +0000 2020,en,"[{'score': 0.544781, 'tone_id': 'joy', 'tone_name': 'Joy'}]",['Joy']
1.25731E+18,Mon May 04 14:15:14 +0000 2020,en,"[{'score': 0.733208, 'tone_id': 'joy', 'tone_name': 'Joy'}]",['Joy']
1.25731E+18,Mon May 04 14:14:58 +0000 2020,en,"[{'score': 0.653099, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25731E+18,Mon May 04 14:14:48 +0000 2020,en,"[{'score': 0.767188, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}]","['Joy', 'Confident']"
1.25731E+18,Mon May 04 14:14:45 +0000 2020,en,"[{'score': 0.767188, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}]","['Joy', 'Confident']"
1.25731E+18,Mon May 04 14:14:43 +0000 2020,en,"[{'score': 0.501623, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.88939, 'tone_id': 'tentative', 'tone_name': 'Tentative'}, {'score': 0.506763, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]","['Sadness', 'Tentative', 'Analytical']"
1.25731E+18,Mon May 04 14:14:23 +0000 2020,en,"[{'score': 0.501623, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.88939, 'tone_id': 'tentative', 'tone_name': 'Tentative'}, {'score': 0.506763, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]","['Sadness', 'Tentative', 'Analytical']"
1.25731E+18,Mon May 04 14:13:47 +0000 2020,en,"[{'score': 0.767188, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}]","['Joy', 'Confident']"
1.25731E+18,Mon May 04 14:13:34 +0000 2020,en,"[{'score': 0.55926, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]",['Sadness']
1.25731E+18,Mon May 04 14:12:06 +0000 2020,en,"[{'score': 0.618451, 'tone_id': 'confident', 'tone_name': 'Confident'}]",['Confident']
1.25731E+18,Mon May 04 14:11:49 +0000 2020,en,"[{'score': 0.733208, 'tone_id': 'joy', 'tone_name': 'Joy'}]",['Joy']
1.25731E+18,Mon May 04 14:11:00 +0000 2020,en,"[{'score': 0.925147, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25731E+18,Mon May 04 14:10:53 +0000 2020,en,"[{'score': 0.765977, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.630102, 'tone_id': 'confident', 'tone_name': 'Confident'}]","['Analytical', 'Confident']"
1.25731E+18,Mon May 04 14:10:15 +0000 2020,en,"[{'score': 0.767188, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}]","['Joy', 'Confident']"
1.25731E+18,Mon May 04 14:09:13 +0000 2020,en,"[{'score': 0.767188, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}]","['Joy', 'Confident']"
1.25731E+18,Mon May 04 14:09:05 +0000 2020,en,"[{'score': 0.606322, 'tone_id': 'joy', 'tone_name': 'Joy'}]",['Joy']
1.25731E+18,Mon May 04 14:08:34 +0000 2020,en,"[{'score': 0.96079, 'tone_id': 'joy', 'tone_name': 'Joy'}]",['Joy']
1.25731E+18,Mon May 04 14:08:19 +0000 2020,en,"[{'score': 0.75152, 'tone_id': 'tentative', 'tone_name': 'Tentative'}, {'score': 0.793846, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]","['Tentative', 'Analytical']"
1.25731E+18,Mon May 04 14:08:08 +0000 2020,en,"[{'score': 0.653099, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25731E+18,Mon May 04 14:07:53 +0000 2020,en,"[{'score': 0.580147, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]",['Sadness']
1.25731E+18,Mon May 04 14:07:51 +0000 2020,en,"[{'score': 0.767188, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}]","['Joy', 'Confident']"
1.25731E+18,Mon May 04 14:07:41 +0000 2020,en,"[{'score': 0.802757, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25731E+18,Mon May 04 14:07:26 +0000 2020,en,"[{'score': 0.53709, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]",['Sadness']
1.25731E+18,Mon May 04 14:07:25 +0000 2020,en,"[{'score': 0.767188, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}]","['Joy', 'Confident']"
1.25731E+18,Mon May 04 14:06:55 +0000 2020,en,"[{'score': 0.530561, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]",['Tentative']
1.25731E+18,Mon May 04 14:06:48 +0000 2020,en,"[{'score': 0.598119, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.833309, 'tone_id': 'confident', 'tone_name': 'Confident'}]","['Joy', 'Confident']"
1.25731E+18,Mon May 04 14:06:39 +0000 2020,en,"[{'score': 0.598119, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.833309, 'tone_id': 'confident', 'tone_name': 'Confident'}]","['Joy', 'Confident']"
1.25731E+18,Mon May 04 14:06:21 +0000 2020,en,"[{'score': 0.767188, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}]","['Joy', 'Confident']"
1.25731E+18,Mon May 04 14:05:57 +0000 2020,en,"[{'score': 0.598119, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.833309, 'tone_id': 'confident', 'tone_name': 'Confident'}]","['Joy', 'Confident']"
1.25731E+18,Mon May 04 14:05:47 +0000 2020,en,"[{'score': 0.75152, 'tone_id': 'tentative', 'tone_name': 'Tentative'}, {'score': 0.793846, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]","['Tentative', 'Analytical']"
1.25731E+18,Mon May 04 14:05:42 +0000 2020,en,"[{'score': 0.532616, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25731E+18,Mon May 04 14:05:12 +0000 2020,en,"[{'score': 0.767188, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}]","['Joy', 'Confident']"
1.25731E+18,Mon May 04 14:05:08 +0000 2020,en,"[{'score': 0.580147, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]",['Sadness']
1.25731E+18,Mon May 04 14:04:39 +0000 2020,en,"[{'score': 0.93534, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25731E+18,Mon May 04 14:04:24 +0000 2020,en,"[{'score': 0.767188, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}]","['Joy', 'Confident']"
1.25731E+18,Mon May 04 14:04:17 +0000 2020,en,"[{'score': 0.767188, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}]","['Joy', 'Confident']"
1.25731E+18,Mon May 04 14:04:12 +0000 2020,en,"[{'score': 0.580147, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]",['Sadness']
1.25731E+18,Mon May 04 14:03:44 +0000 2020,en,"[{'score': 0.653099, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25731E+18,Mon May 04 14:03:37 +0000 2020,en,"[{'score': 0.767188, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}]","['Joy', 'Confident']"
1.25731E+18,Mon May 04 14:03:03 +0000 2020,en,"[{'score': 0.827997, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25731E+18,Mon May 04 14:02:46 +0000 2020,en,"[{'score': 0.669341, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.833309, 'tone_id': 'confident', 'tone_name': 'Confident'}]","['Joy', 'Confident']"
1.25731E+18,Mon May 04 14:02:45 +0000 2020,en,"[{'score': 0.580147, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]",['Sadness']
1.25731E+18,Mon May 04 14:02:18 +0000 2020,en,"[{'score': 0.597565, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25731E+18,Mon May 04 14:02:15 +0000 2020,en,"[{'score': 0.676304, 'tone_id': 'joy', 'tone_name': 'Joy'}]",['Joy']
1.25731E+18,Mon May 04 14:01:20 +0000 2020,en,"[{'score': 0.767188, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}]","['Joy', 'Confident']"
1.25731E+18,Mon May 04 14:01:14 +0000 2020,en,"[{'score': 0.767188, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}]","['Joy', 'Confident']"
1.25731E+18,Mon May 04 14:00:52 +0000 2020,en,"[{'score': 0.75152, 'tone_id': 'tentative', 'tone_name': 'Tentative'}, {'score': 0.793846, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]","['Tentative', 'Analytical']"
1.25731E+18,Mon May 04 14:00:30 +0000 2020,en,"[{'score': 0.707693, 'tone_id': 'joy', 'tone_name': 'Joy'}]",['Joy']
1.25731E+18,Mon May 04 14:00:27 +0000 2020,en,"[{'score': 0.767188, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}]","['Joy', 'Confident']"
1.25731E+18,Mon May 04 14:00:26 +0000 2020,en,"[{'score': 0.735695, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]",['Sadness']
1.25731E+18,Mon May 04 14:00:21 +0000 2020,en,"[{'score': 0.51862, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]",['Sadness']
1.25731E+18,Mon May 04 14:00:00 +0000 2020,en,"[{'score': 0.767188, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}]","['Joy', 'Confident']"
1.25731E+18,Mon May 04 13:59:58 +0000 2020,en,"[{'score': 0.589997, 'tone_id': 'joy', 'tone_name': 'Joy'}]",['Joy']
1.25731E+18,Mon May 04 13:59:57 +0000 2020,en,"[{'score': 0.687768, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25731E+18,Mon May 04 13:59:03 +0000 2020,en,"[{'score': 0.524804, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.579367, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]","['Joy', 'Analytical']"
1.25731E+18,Mon May 04 13:59:03 +0000 2020,en,"[{'score': 0.572966, 'tone_id': 'joy', 'tone_name': 'Joy'}]",['Joy']
1.25731E+18,Mon May 04 13:59:03 +0000 2020,en,"[{'score': 0.538448, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25731E+18,Mon May 04 13:58:55 +0000 2020,en,"[{'score': 0.509368, 'tone_id': 'confident', 'tone_name': 'Confident'}]",['Confident']
1.25731E+18,Mon May 04 13:58:38 +0000 2020,en,"[{'score': 0.75152, 'tone_id': 'tentative', 'tone_name': 'Tentative'}, {'score': 0.793846, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]","['Tentative', 'Analytical']"
1.25731E+18,Mon May 04 13:58:02 +0000 2020,en,"[{'score': 0.64079, 'tone_id': 'joy', 'tone_name': 'Joy'}]",['Joy']
1.25731E+18,Mon May 04 13:57:42 +0000 2020,en,"[{'score': 0.91961, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]",['Tentative']
